,Price,# of Beds,# of Baths,Address,City,Zip Code
1330,"$150,000",2 Bd,1 bath,4512 Martha Lane,"Fort Worth, TX",76103
1331,"$153,900",3 Bd,2 bath,9925 Plainfield Drive,"Fort Worth, TX",76108
1332,"$171,000",3 Bd,2 bath,6705 Monterrey Drive,"Fort Worth, TX",76112
1333,"$185,000",3 Bd,2 bath,4620 Houghton Avenue,"Fort Worth, TX",76107
1334,"$189,000",3 Bd,2 bath,6900 Van Natta Lane,"Fort Worth, TX",76112
1335,"$189,900",5 Bd,2 bath,1207 S Chicago Avenue,"Fort Worth, TX",76105
1336,"$189,900",3 Bd,3 bath,1035 E Harvey Avenue,"Fort Worth, TX",76104
1337,"$198,000",3 Bd,2 bath,7312 Blackthorn Drive,"Fort Worth, TX",76137
1338,"$198,000",3 Bd,2 bath,8724 Polo Drive,"Fort Worth, TX",76123
1339,"$199,000",3 Bd,2 bath,6912 Legato Lane,"Fort Worth, TX",76134
1340,"$199,000",3 Bd,2 bath,2900 Elsinor Drive,"Fort Worth, TX",76116
1341,"$199,900",4 Bd,2 bath,7600 Kell Drive,"Fort Worth, TX",76112
1342,"$200,000",3 Bd,2 bath,3012 Creekwood Lane,"Fort Worth, TX",76123
1343,"$204,900",2 Bd,2 bath,2305 Whispering Court,"Fort Worth, TX",76133
1344,"$215,000",3 Bd,2 bath,933 Stone Chapel Way,"Fort Worth, TX",76179
1345,"$215,000",3 Bd,2 bath,8617 Guadalupe Road,"Fort Worth, TX",76116
1346,"$219,000",3 Bd,2 bath,4620 Mustang Drive,"Fort Worth, TX",76137
1347,"$224,900",3 Bd,2 bath,3008 Vicksburg Lane,"Fort Worth, TX",76123
1348,"$225,000",3 Bd,2 bath,5016 River Rock Boulevard,"Fort Worth, TX",76179
1349,"$229,000",2 Bd,3 bath,734 Heights Drive,"Fort Worth, TX",76112
1350,"$229,900",4 Bd,3 bath,5263 Meadowbrook Drive,"Fort Worth, TX",76112
1351,"$230,000",3 Bd,2 bath,11720 Latania Lane,"Fort Worth, TX",76244
1352,"$230,000",3 Bd,2 bath,713 Key Deer Drive,"Fort Worth, TX",76028
1353,"$235,000",4 Bd,3 bath,1328 Nicole Way,"Fort Worth, TX",76028
1354,"$238,500",4 Bd,2 bath,10920 Deauville Circle N,"Fort Worth, TX",76108
1355,"$240,000",3 Bd,2 bath,2208 Wakecrest Drive,"Fort Worth, TX",76108
1356,"$240,000",4 Bd,2 bath,4556 Grainland Court,"Fort Worth, TX",76179
1357,"$240,000",4 Bd,3 bath,1720 Danciger Drive,"Fort Worth, TX",76112
1358,"$244,900",4 Bd,3 bath,7573 Vanessa Drive,"Fort Worth, TX",76112
1359,"$245,000",3 Bd,"2 bath
    | 1,288",2745 Cochran Way,"Fort Worth, TX",76108
1360,"$249,500",3 Bd,2 bath,7429 Laurie Drive,"Fort Worth, TX",76112
1361,"$250,000",4 Bd,2 bath,7216 Briarwyck Court,"Fort Worth, TX",76137
1362,"$255,000",3 Bd,2 bath,5820 Ridgerock Court,"Fort Worth, TX",76132
1363,"$259,000",3 Bd,2 bath,8424 Steel Dust Drive,"Fort Worth, TX",76179
1364,"$259,900",3 Bd,2 bath,8368 Pipestone Drive,"Fort Worth, TX",76137
1365,"$260,000",3 Bd,2 bath,4101 Piedmont Road,"Fort Worth, TX",76116
1366,"$260,000",4 Bd,3 bath,8612 Star Thistle Drive,"Fort Worth, TX",76179
1367,"$262,000",4 Bd,3 bath,2209 Sims Drive,"Fort Worth, TX",76119
1368,"$264,900",4 Bd,2 bath,1700 Kings Glen Lane,"Fort Worth, TX",76140
1369,"$266,000",3 Bd,2 bath,8209 Water Buck Run,"Fort Worth, TX",76179
1370,"$269,000",3 Bd,3 bath,4732 Great Divide Drive,"Fort Worth, TX",76137
1371,"$270,000",3 Bd,2 bath,2624 Twinflower Drive,"Fort Worth, TX",76244
1372,"$275,000",3 Bd,2 bath,621 Bent Oak Drive,"Fort Worth, TX",76131
1373,"$275,000",3 Bd,2 bath,12913 Parkersburg Drive,"Fort Worth, TX",76244
1374,"$275,000",3 Bd,2 bath,9244 Bronze Meadow Drive,"Fort Worth, TX",76131
1375,"$279,000",4 Bd,3 bath,10445 Evening View Drive,"Fort Worth, TX",76131
1376,"$279,900",3 Bd,2 bath,9105 Settlers Peak Road,"Fort Worth, TX",76179
1377,"$285,000",5 Bd,3 bath,7333 Mesa Verde Trail,"Fort Worth, TX",76137
1378,"$285,000",3 Bd,2 bath,3905 Clayton Road E,"Fort Worth, TX",76116
1379,"$290,000",4 Bd,2 bath,4540 Indian Rock Drive,"Fort Worth, TX",76244
1380,"$294,990",4 Bd,2 bath,11805 Dixon Drive,"Fort Worth, TX",76108
1381,"$296,900",3 Bd,2 bath,220 Ridgeland Oak Drive,"Fort Worth, TX",76120
1382,"$300,000",3 Bd,2 bath,2408 Flowing Springs Drive,"Fort Worth, TX",76177
1383,"$300,000",3 Bd,3 bath,7413 Buckskin Court,"Fort Worth, TX",76137
1384,"$300,000",3 Bd,2 bath,9104 Tyne Trail,"Fort Worth, TX",76118
1385,"$300,000",3 Bd,2 bath,8240 Pine Meadows Drive,"Fort Worth, TX",76244
1386,"$309,900",4 Bd,3 bath,7525 Pleasant Oaks Street,"Fort Worth, TX",76120
1387,"$315,000",5 Bd,4 bath,4925 Cedar Brush Drive,"Fort Worth, TX",76123
1388,"$315,000",4 Bd,4 bath,1005 Terrace View Drive,"Fort Worth, TX",76108
1389,"$315,000",4 Bd,3 bath,7801 Lake Meredith Way,"Fort Worth, TX",76137
1390,"$315,000",4 Bd,3 bath,3737 Redwood Creek Lane,"Fort Worth, TX",76137
1391,"$315,000",3 Bd,2 bath,7633 Quail Ridge,"Fort Worth, TX",76179
1392,"$320,000",3 Bd,2 bath,2909 Marys Lane,"Fort Worth, TX",76116
1393,"$320,000",3 Bd,2 bath,8184 Black Ash Drive,"Fort Worth, TX",76131
1394,"$320,500",3 Bd,2 bath,3329 Park Ridge Boulevard,"Fort Worth, TX",76109
1395,"$322,274",3 Bd,2 bath,232 Wild Onion Lane,"Fort Worth, TX",76131
1396,"$325,000",4 Bd,2 bath,1128 Twin Brooks Lane,"Fort Worth, TX",76177
1397,"$325,000",5 Bd,3 bath,13784 Trail Break Drive,"Fort Worth, TX",76052
1398,"$328,000",3 Bd,2 bath,1813 Sevilla Road,"Fort Worth, TX",76116
1399,"$334,900",4 Bd,3 bath,216 Bearman Drive,"Fort Worth, TX",76120
1400,"$340,000",4 Bd,3 bath,7245 Laguna Del Campo Trail,"Fort Worth, TX",76131
1401,"$345,000",4 Bd,3 bath,8628 Funtier Court,"Fort Worth, TX",76179
1402,"$349,900",4 Bd,3 bath,1632 Barrel Oak Drive,"Fort Worth, TX",76028
1403,"$350,000",5 Bd,4 bath,5358 Desert Falls Drive,"Fort Worth, TX",76137
1404,"$354,990",4 Bd,3 bath,144 Plumed Thistle Drive,"Fort Worth, TX",76131
1405,"$369,500",4 Bd,4 bath,10428 Misty Redwood Trail,"Fort Worth, TX",76177
1406,"$375,000",4 Bd,4 bath,3541 Gallant Trail,"Fort Worth, TX",76244
1407,"$395,000",3 Bd,3 bath,6516 Genoa Road,"Fort Worth, TX",76116
1408,"$399,900",2 Bd,2 bath,2306 Park Place Avenue,"Fort Worth, TX",76110
1409,"$399,990",4 Bd,2 bath,4324 Rosebriar Way,"Fort Worth, TX",76244
1410,"$410,000",5 Bd,4 bath,10428 Devin Lane,"Fort Worth, TX",76053
1411,"$424,900",2 Bd,4 bath,6769 Lost Star Lane,"Fort Worth, TX",76132
1412,"$425,000",4 Bd,4 bath,9837 Crawford Farms Drive,"Fort Worth, TX",76244
1413,"$434,900",4 Bd,3 bath,12532 Treyburn Drive,"Fort Worth, TX",76244
1414,"$435,000",4 Bd,3 bath,6928 Talon Drive,"Fort Worth, TX",76179
1415,"$440,000",3 Bd,4 bath,2611 McCart Avenue,"Fort Worth, TX",76110
1416,"$470,000",4 Bd,3 bath,6905 Camino Court,"Fort Worth, TX",76126
1417,"$499,900",5 Bd,4 bath,4317 Old Grove Way,"Fort Worth, TX",76244
1418,"$550,000",5 Bd,3 bath,9633 Ben Hogan Lane,"Fort Worth, TX",76244
1419,"$599,000",4 Bd,3 bath,12549 Bella Amore Drive,"Fort Worth, TX",76126
1420,"$850,000",4 Bd,3 bath,4500 Ranch View Road,"Fort Worth, TX",76109
1421,"$45,000",0 Bd,0 bath,4001 Fairlane Avenue,"Fort Worth, TX",76119
1422,"$139,900",2 Bd,1 bath,3213 Crenshaw Avenue,"Fort Worth, TX",76105
1423,"$144,900",2 Bd,1 bath,508 E Pafford Street,"Fort Worth, TX",76110
1424,"$150,000",2 Bd,2 bath,2401 Ben Avenue,"Fort Worth, TX",76103
1425,"$150,000",2 Bd,1 bath,6817 Greenlee Street,"Fort Worth, TX",76112
1426,"$159,900",2 Bd,1 bath,5025 Royal Drive,"Fort Worth, TX",76116
1427,"$175,000",3 Bd,2 bath,10137 Lone Eagle Drive,"Fort Worth, TX",76108
1428,"$178,000",3 Bd,2 bath,5204 Ruston Avenue,"Fort Worth, TX",76133
1429,"$179,900",3 Bd,2 bath,6916 Sandybrook Drive,"Fort Worth, TX",76120
1430,"$198,000",3 Bd,2 bath,10808 Hornby Street,"Fort Worth, TX",76108
1431,"$199,000",3 Bd,2 bath,3724 Cork Place,"Fort Worth, TX",76116
1432,"$199,306",3 Bd,2 bath,3217 Hanger Avenue,"Fort Worth, TX",76105
1433,"$200,000",3 Bd,2 bath,5801 Mirror Ridge Drive,"Fort Worth, TX",76179
1434,"$209,000",3 Bd,2 bath,2700 W Fuller Avenue,"Fort Worth, TX",76133
1435,"$209,900",3 Bd,3 bath,2315 Market Avenue,"Fort Worth, TX",76164
1436,"$209,900",3 Bd,2 bath,1729 Cedar Tree,"Fort Worth, TX",76131
1437,"$210,000",3 Bd,2 bath,8340 Tucson Trail,"Fort Worth, TX",76116
1438,"$214,900",3 Bd,2 bath,713 Sunrise Court,"Fort Worth, TX",76120
1439,"$215,000",2 Bd,2 bath,201 W Lancaster Avenue,"Fort Worth, TX",76102
1440,"$215,000",3 Bd,2 bath,7829 Waxwing Circle W,"Fort Worth, TX",76137
1441,"$219,900",4 Bd,3 bath,313 Rock Prairie Lane,"Fort Worth, TX",76140
1442,"$220,000",3 Bd,2 bath,10221 Westward Drive,"Fort Worth, TX",76108
1443,"$220,000",3 Bd,2 bath,8013 Summer Sun Drive,"Fort Worth, TX",76137
1444,"$225,000",3 Bd,2 bath,7105 Lindentree Lane,"Fort Worth, TX",76137
1445,"$225,000",3 Bd,"2 bath
    | 1,639",7105 Lindentree LN,"Fort Worth, TX",76137
1446,"$229,000",3 Bd,2 bath,9944 Plainfield Drive,"Fort Worth, TX",76108
1447,"$234,000",4 Bd,2 bath,2312 Williston Court,"Fort Worth, TX",76108
1448,"$234,900",3 Bd,"2 bath
    | 1,509",4808 Fishhook CT,"Fort Worth, TX",76179
1449,"$234,900",3 Bd,2 bath,5000 Cockrell Avenue,"Fort Worth, TX",76133
1450,"$235,000",3 Bd,2 bath,2305 Charisma Drive,"Fort Worth, TX",76131
1451,"$239,000",4 Bd,2 bath,324 Center Lane,"Fort Worth, TX",76140
1452,"$239,000",3 Bd,2 bath,5944 Melanie Drive,"Fort Worth, TX",76131
1453,"$239,900",3 Bd,2 bath,4403 Bellaire Drive S,"Fort Worth, TX",76109
1454,"$244,251",4 Bd,"2 bath
    | 1,820",3409 WINOAK DR,"Fort Worth, TX",76123
1455,"$244,251",4 Bd,2 bath,3409 WINOAK Drive,"Fort Worth, TX",76123
1456,"$245,000",3 Bd,2 bath,9612 Linton Drive,"Fort Worth, TX",76108
1457,"$245,900",4 Bd,2 bath,6313 Eagle Pier Way,"Fort Worth, TX",76179
1458,"$248,000",4 Bd,2 bath,708 Kelley Court,"Fort Worth, TX",76120
1459,"$249,500",3 Bd,2 bath,1908 Watson Street,"Fort Worth, TX",76103
1460,"$249,900",3 Bd,2 bath,2117 Swenson Ranch Trail,"Fort Worth, TX",76134
1461,"$250,000",3 Bd,2 bath,8401 Greylock Court,"Fort Worth, TX",76137
1462,"$255,000",4 Bd,2 bath,4640 Parkmount Drive,"Fort Worth, TX",76137
1463,"$255,000",3 Bd,2 bath,8420 Ram Ridge Road,"Fort Worth, TX",76137
1464,"$259,000",4 Bd,2 bath,11812 Castleford Way,"Fort Worth, TX",76036
1465,"$259,900",3 Bd,2 bath,14605 San Pablo Drive,"Fort Worth, TX",76052
1466,"$262,500",4 Bd,2 bath,9524 Chiefton Way,"Fort Worth, TX",76244
